 765  .1224  .0000  2.175  0.00001
 766  .1206  .0000  1.445  0.00001
 767  .1188  .0000  0.715  0.00001
 768  .1197  .0000  0.357  0.00004
 769  .1206  .0000  .0000  0.00007
 770  .1206  .0000  .0000  0.00011
 771  .1207  .0000  .0000  0.00015
 772  .1209  .0000  .0000  0.00019
 773  .1211  .0000  .0000  0.00024
 774  .1201  .0000  .0000  0.00027
 775  .1191  .0000  .0000  0.00031
 776  .1195  .0000  .0000  0.00035
 777  .1199  .0000  .0000  0.00039
 778  .1194  .0000  .0000  0.00043
 779  .1190  .0000  .0000  0.00047
 780  .1190  .0000  .0000  0.00060
 781  .1190  .0000  .0000  0.00237
 782  .1184  .0000  .0000  0.00414
 783  .1179  .0000  .0000  0.00591
 784  .1181  .0000  .0000  0.00768
 785  .1183  .0000  .0000  0.00945
 786  .1181  .0000  .0000  0.01122
 787  .1180  .0000  .0000  0.01299
 788  .1175  .0000  .0000  0.01476
 789  .1170  .0000  .0000  0.01653
 790  .1165  .0000  .0000  0.01830
 791  .1161  .0000  .0000  0.02007
 792  .1153  .0000  .0000  0.02184
 793  .1146  .0000  .0000  0.02361
 794  .1141  .0000  .0000  0.02538
 795  .1137  .0000  .0000  0.02715
 796  .1146  .0000  .0000  0.02892
 797  .1155  .0000  .0000  0.03069
 798  .1146  .0000  .0000  0.03246
 799  .1138  .0000  .0000  0.03423
 800  .1142  .0000  .0000  0.03600
 801  .1145  .0000  .0000  0.13375
 802  .1138  .0000  .0000  0.23150
 803  .1132  .0000  .0000  0.32925
 804  .1125  .0000  .0000  0.42700
 805  .1118  .0000  .0000  0.52475
 806  .1120  .0000  .0000  0.62250
 807  .1123  .0000  .0000  0.72025
 808  .1110  .0000  .0000  0.81800
 809  .1098  .0000  .0000  0.91575
 810  .1107  .0000  .0000  1.01350
 811  .1117  .0000  .0000  1.11125
 812  .1117  .0000  .0000  1.20900
 813  .1118  .0000  .0000  1.30675
 814  .1114  .0000  .0000  1.40450
 815  .1110  .0000  .0000  1.50225
 816  .1109  .0000  .0000  1.60000
 817  .1107  .0000  .0000  1.71688
 818  .1086  .0000  .0000  1.83376
 819  .1066  .0000  .0000  1.95065
 820  .1074  .0000  .0000  2.06753
 821  .1083  .0000  .0000  2.18442
 822  .1079  .0000  .0000  2.30130
 823  .1076  .0000  .0000  2.41818
 824  .1077  .0000  .0000  2.29242
 825  .1078  .0000  .0000  2.16667
 826  .1078  .0000  .0000  1.91026
 827  .1079  .0000  .0000  1.65385
 828  .1077  .0000  .0000  1.39744
 829  .1075  .0000  .0000  1.14103
 830  .1072  .0000  .0000  0.88462
 831  .1070  .0000  .0000  0.62821
 832  .1052  .0000  .0000  0.53366
 833  .1035  .0000  .0000  0.43912
 834  .1044  .0000  .0000  0.39853
 835  .1054  .0000  .0000  0.35794
 836  .1053  .0000  .0000  0.31735
 837  .1053  .0000  .0000  0.27676
 838  .1048  .0000  .0000  0.23617
 839  .1043  .0000  .0000  0.19559
 840  .1045  .0000  .0000  0.15500
 841  .1046  .0000  .0000  0.14725
 842  .1037  .0000  .0000  0.13950
 843  .1029  .0000  .0000  0.13175
 844  .1031  .0000  .0000  0.12400
 845  .1034  .0000  .0000  0.11625
 846  .1030  .0000  .0000  0.10850
 847  .1026  .0000  .0000  0.10075
 848  .0999  .0000  .0000  0.09300
 849  .0972  .0000  .0000  0.08525
 850  .0988  .0000  .0000  0.07750
 851  .1004  .0000  .0000  0.06976
 852  .0989  .0000  .0000  0.06202
 853  .0974  .0000  .0000  0.05426
 854  .0926  .0000  .0000  0.04651
 855  .0878  .0000  .0000  0.03876
 856  .0945  .0000  .0000  0.03101
 857  .1012  .0000  .0000  0.02326
 858  .1005  .0000  .0000  0.01551
 859  .0998  .0000  .0000  0.00776
 860  .0998  .0000  .0000  0.00001
 861  .0998  .0000  .0000  0.00014
 862  .0999  .0000  .0000  0.00027
 863  .1000  .0000  .0000  0.00040
 864  .0985  .0000  .0000  0.00053
 865  .0971  .0000  .0000  0.00066
 866  .0926  .0000  .0000  0.00079
 867  .0881  .0000  .0000  0.00092
 868  .0924  .0000  .0000  0.00105
 869  .0968  .0000  .0000  0.00118
 870  .0969  .0000  .0000  0.00131
 871  .0971  .0000  .0000  0.00144
 872  .0972  .0000  .0000  0.00155
